ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,ChannelType,SiteNumber,tbl_ShinerSubstrate_Season,Muck,Detritus,Silt,Sand,Pea_gravel,Coarse_gravel,Cobble,Boulder,Bedrock,Hardpan_shale
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2008Aug26,2008,8/26/2008 0:00:00,8/26/2008 0:00:00,PIPEShiner2008Aug26,2008,8/26/2008 0:00:00,8/26/2008 0:00:00,,main,4,2008,0,2,2,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2008Aug26,2008,8/26/2008 0:00:00,8/26/2008 0:00:00,PIPEShiner2008Aug26,2008,8/26/2008 0:00:00,8/26/2008 0:00:00,,main,5,2008,0,2,2,0,0,0,0,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2009Aug24,2009,8/24/2009 0:00:00,8/25/2009 0:00:00,PIPEShiner2009Aug25,2009,8/25/2009 0:00:00,8/25/2009 0:00:00,,main,1,2009,0,2,3,3,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2009Aug24,2009,8/24/2009 0:00:00,8/25/2009 0:00:00,PIPEShiner2009Aug25,2009,8/25/2009 0:00:00,8/25/2009 0:00:00,,main,2,2009,0,2,3,2,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2009Aug24,2009,8/24/2009 0:00:00,8/25/2009 0:00:00,PIPEShiner2009Aug25,2009,8/25/2009 0:00:00,8/25/2009 0:00:00,,main,3,2009,0,1,3,3,3,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2009Aug24,2009,8/24/2009 0:00:00,8/25/2009 0:00:00,PIPEShiner2009Aug25,2009,8/25/2009 0:00:00,8/25/2009 0:00:00,,main,4,2009,0,1,0,3,3,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2009Aug24,2009,8/24/2009 0:00:00,8/25/2009 0:00:00,PIPEShiner2009Aug25,2009,8/25/2009 0:00:00,8/25/2009 0:00:00,,main,5,2009,0,1,0,3,3,0,1,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,,main,1,2010,1,2,0,1,2,1,1,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,,main,2,2010,1,1,1,3,2,0,1,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,,main,3,2010,2,1,1,0,2,0,0,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,,main,4,2010,1,0,1,1,2,0,0,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,,main,5,2010,0,0,0,1,2,0,0,3,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/14/2013 0:00:00,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,main,1,2013,0,0,1,0,0,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/14/2013 0:00:00,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,main,2,2013,0,0,1,2,1,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/14/2013 0:00:00,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,main,3,2013,0,0,1,0,0,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/14/2013 0:00:00,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,main,4,2013,0,0,1,0,0,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/14/2013 0:00:00,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,main,5,2013,0,0,1,1,2,0,2,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,,main,1,2016,0,1,3,3,1,1,1,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,,main,2,2016,0,1,3,3,1,1,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,,main,3,2016,0,0,3,3,1,1,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,,main,4,2016,0,1,3,3,1,1,1,1,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,,main,5,2016,0,1,3,3,1,1,3,2,5,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,Rained night before sampled fish. Stream up about 12 inches and turbid.,main,1,2021,1,1,1,1,1,2,2,2,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,Rained night before sampled fish. Stream up about 12 inches and turbid.,main,2,2021,1,1,1,1,1,2,3,2,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,Rained night before sampled fish. Stream up about 12 inches and turbid.,main,3,2021,2,2,2,2,1,2,3,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,Rained night before sampled fish. Stream up about 12 inches and turbid.,main,4,2021,2,2,2,2,1,2,3,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,Rained night before sampled fish. Stream up about 12 inches and turbid.,main,5,2021,2,2,3,3,1,2,2,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,,main,1,2022,2,1,1,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,,main,2,2022,2,2,1,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,,main,3,2022,2,1,1,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,,main,4,2022,2,1,1,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,,main,5,2022,2,2,1,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,Above the Falls - a lot of filamentous algae present; difficult to get fish our of seine and in bucket. Lower site- pools had aquatic veg in center of channel, difficult to get fish out of seine.,main,1,2023,3,0,0,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,Above the Falls - a lot of filamentous algae present; difficult to get fish our of seine and in bucket. Lower site- pools had aquatic veg in center of channel, difficult to get fish out of seine.,main,2,2023,3,0,0,0,0,0,3,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,Above the Falls - a lot of filamentous algae present; difficult to get fish our of seine and in bucket. Lower site- pools had aquatic veg in center of channel, difficult to get fish out of seine.,main,3,2023,3,0,0,0,0,0,0,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,Above the Falls - a lot of filamentous algae present; difficult to get fish our of seine and in bucket. Lower site- pools had aquatic veg in center of channel, difficult to get fish out of seine.,main,4,2023,3,0,0,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,Above the Falls - a lot of filamentous algae present; difficult to get fish our of seine and in bucket. Lower site- pools had aquatic veg in center of channel, difficult to get fish out of seine.,main,5,2023,2,0,0,0,2,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/12/2001 0:00:00,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/11/2001 0:00:00,,main,1,2001,0,0,0,0,0,0,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/12/2001 0:00:00,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/11/2001 0:00:00,,main,2,2001,0,0,0,0,0,0,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/12/2001 0:00:00,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/11/2001 0:00:00,,main,3,2001,0,0,0,5,0,0,0,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/12/2001 0:00:00,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/11/2001 0:00:00,,main,4,2001,0,0,0,5,0,0,0,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/12/2001 0:00:00,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/11/2001 0:00:00,,main,5,2001,0,0,0,5,0,0,0,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,,main,1,2002,0,2,2,2,0,2,6,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,,main,2,2002,0,1,5,1,1,1,4,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,,main,3,2002,0,1,6,1,1,0,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,,main,4,2002,0,1,3,3,1,2,6,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,,main,5,2002,0,1,2,3,1,1,6,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2003Sep02,2003,9/2/2003 0:00:00,9/5/2003 0:00:00,PIPEShiner2003Sep04,2003,9/4/2003 0:00:00,9/4/2003 0:00:00,,main,1,2003,0,1,3,3,2,1,4,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2003Sep02,2003,9/2/2003 0:00:00,9/5/2003 0:00:00,PIPEShiner2003Sep04,2003,9/4/2003 0:00:00,9/4/2003 0:00:00,,main,2,2003,3,2,3,2,2,1,4,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2003Sep02,2003,9/2/2003 0:00:00,9/5/2003 0:00:00,PIPEShiner2003Sep04,2003,9/4/2003 0:00:00,9/4/2003 0:00:00,,main,3,2003,2,1,4,2,1,1,3,1,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2003Sep02,2003,9/2/2003 0:00:00,9/5/2003 0:00:00,PIPEShiner2003Sep04,2003,9/4/2003 0:00:00,9/4/2003 0:00:00,,main,4,2003,2,2,3,2,3,2,3,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2003Sep02,2003,9/2/2003 0:00:00,9/5/2003 0:00:00,PIPEShiner2003Sep04,2003,9/4/2003 0:00:00,9/4/2003 0:00:00,,main,5,2003,1,2,5,3,2,1,3,1,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,,main,1,2004,0,2,0,0,1,2,6,1,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,,main,2,2004,2,1,2,2,2,3,5,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,,main,3,2004,1,1,1,2,2,2,5,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,,main,4,2004,0,1,1,2,2,2,5,4,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,,main,5,2004,1,1,1,4,2,2,3,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,,main,1,2005,0,1,1,1,1,2,3,4,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,,main,2,2005,0,1,3,2,1,1,3,6,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,,main,3,2005,1,1,1,3,1,1,2,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,,main,4,2005,0,1,3,3,1,1,4,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,,main,5,2005,0,1,2,3,2,1,3,4,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/30/2006 0:00:00,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/29/2006 0:00:00,,main,1,2006,0,3,6,1,3,2,2,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/30/2006 0:00:00,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/29/2006 0:00:00,,main,2,2006,0,1,1,3,3,3,4,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/30/2006 0:00:00,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/29/2006 0:00:00,,main,3,2006,0,2,1,4,3,3,5,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/30/2006 0:00:00,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/29/2006 0:00:00,,main,4,2006,0,2,1,4,4,3,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/30/2006 0:00:00,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/29/2006 0:00:00,,main,5,2006,0,2,5,3,3,2,4,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,,main,1,2007,5,3,3,0,0,0,2,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,,main,2,2007,0,2,2,1,3,3,5,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,,main,3,2007,1,0,1,2,1,0,4,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,,main,4,2007,0,1,0,2,2,1,5,1,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,,main,5,2007,1,0,1,3,4,2,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2008Aug26,2008,8/26/2008 0:00:00,8/26/2008 0:00:00,PIPEShiner2008Aug26,2008,8/26/2008 0:00:00,8/26/2008 0:00:00,,main,1,2008,3,3,4,2,0,0,3,3,0,0
