ParkUnit,Plot,SubPlot,EventDate,TaxonCode,Family,CommonName,ScientificName,DBHClass,TreeCount
Arkansas Post,ARPO18,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,2
Arkansas Post,ARPO18,1,2015-05-18 00:00:00.000,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,1.1 - 2.5 cm,2
Arkansas Post,ARPO18,1,2015-05-18 00:00:00.000,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,2.6 - 8.0 cm,10
Arkansas Post,ARPO18,1,2015-05-18 00:00:00.000,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,8.1 - 15.0 cm,11
Arkansas Post,ARPO18,1,2015-05-18 00:00:00.000,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,23.1 - 38.0 cm,1
Arkansas Post,ARPO18,1,2015-05-18 00:00:00.000,QUPH,Fagaceae,willow oak,Quercus phellos,2.6 - 8.0 cm,1
Arkansas Post,ARPO18,1,2015-05-18 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,3
Arkansas Post,ARPO18,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,1
Arkansas Post,ARPO18,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,2
Arkansas Post,ARPO18,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,6
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,DIOSP,Ebenaceae,persimmons,Diospyros,< 1.0 cm,1
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,DIOSP,Ebenaceae,persimmons,Diospyros,2.6 - 8.0 cm,4
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,1.1 - 2.5 cm,1
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,2.6 - 8.0 cm,2
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,8.1 - 15.0 cm,4
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,15.1 - 23.0 cm,2
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,2
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,< 1.0 cm,2
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,1.1 - 2.5 cm,3
Arkansas Post,ARPO18,1,2019-05-20 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,6
Arkansas Post,ARPO19,1,2007-06-06 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,15.1 - 23.0 cm,1
Arkansas Post,ARPO19,1,2007-06-06 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,15.1 - 23.0 cm,1
Arkansas Post,ARPO19,1,2011-06-08 00:00:00.000,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,< 1.0 cm,12
Arkansas Post,ARPO19,1,2011-06-08 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,15.1 - 23.0 cm,1
Arkansas Post,ARPO19,1,2011-06-08 00:00:00.000,QUPA5,Fagaceae,cherrybark oak,Quercus pagoda,15.1 - 23.0 cm,1
Arkansas Post,ARPO19,1,2015-05-18 00:00:00.000,CAAL27,Juglandaceae,mockernut hickory,Carya alba,< 1.0 cm,5
Arkansas Post,ARPO19,1,2015-05-18 00:00:00.000,CAAL27,Juglandaceae,mockernut hickory,Carya alba,1.1 - 2.5 cm,2
Arkansas Post,ARPO19,1,2015-05-18 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,< 1.0 cm,1
Arkansas Post,ARPO19,1,2015-05-18 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,15.1 - 23.0 cm,1
Arkansas Post,ARPO19,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,1
Arkansas Post,ARPO19,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,< 1.0 cm,2
Arkansas Post,ARPO19,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05 00:00:00.000,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,15.1 - 23.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05 00:00:00.000,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05 00:00:00.000,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05 00:00:00.000,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,15.1 - 23.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,23.1 - 38.0 cm,3
Arkansas Post,ARPO2,1,2007-06-05 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,< 1.0 cm,10
Arkansas Post,ARPO2,1,2011-06-08 00:00:00.000,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2011-06-08 00:00:00.000,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,> 38.0 cm,1
Arkansas Post,ARPO2,1,2011-06-08 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2011-06-08 00:00:00.000,QUNI,Fagaceae,water oak,Quercus nigra,1.1 - 2.5 cm,1
Arkansas Post,ARPO2,1,2011-06-08 00:00:00.000,QUNI,Fagaceae,water oak,Quercus nigra,2.6 - 8.0 cm,2
Arkansas Post,ARPO2,1,2011-06-08 00:00:00.000,QUPA5,Fagaceae,cherrybark oak,Quercus pagoda,> 38.0 cm,1
Arkansas Post,ARPO2,1,2011-06-08 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,1.1 - 2.5 cm,1
Arkansas Post,ARPO2,1,2011-06-08 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,2.6 - 8.0 cm,4
Arkansas Post,ARPO2,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,2
Arkansas Post,ARPO2,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,23.1 - 38.0 cm,2
Arkansas Post,ARPO2,1,2019-05-21 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,2.6 - 8.0 cm,5
Arkansas Post,ARPO2,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,8.1 - 15.0 cm,1
Arkansas Post,ARPO2,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,> 38.0 cm,1
Arkansas Post,ARPO2,1,2019-05-21 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,< 1.0 cm,3
Arkansas Post,ARPO2,1,2019-05-21 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,1.1 - 2.5 cm,2
Arkansas Post,ARPO2,1,2019-05-21 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,2
Arkansas Post,ARPO2,1,2019-05-21 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,23.1 - 38.0 cm,2
Arkansas Post,ARPO20,1,2007-06-06 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,8.1 - 15.0 cm,1
Arkansas Post,ARPO20,1,2011-06-08 00:00:00.000,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,< 1.0 cm,5
Arkansas Post,ARPO20,1,2011-06-08 00:00:00.000,QUPA5,Fagaceae,cherrybark oak,Quercus pagoda,8.1 - 15.0 cm,2
Arkansas Post,ARPO20,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,2
Arkansas Post,ARPO20,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,2
Arkansas Post,ARPO20,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,1
Arkansas Post,ARPO20,1,2015-05-18 00:00:00.000,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,1.1 - 2.5 cm,4
Arkansas Post,ARPO20,1,2015-05-18 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,8.1 - 15.0 cm,2
Arkansas Post,ARPO20,1,2019-05-21 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO20,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,8.1 - 15.0 cm,1
Arkansas Post,ARPO20,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO20,1,2019-05-21 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,1.1 - 2.5 cm,3
Arkansas Post,ARPO20,1,2019-05-21 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,3
Arkansas Post,ARPO20,1,2019-05-21 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO21,1,2007-06-05 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,1
Arkansas Post,ARPO21,1,2015-05-18 00:00:00.000,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,2.6 - 8.0 cm,1
Arkansas Post,ARPO21,1,2015-05-18 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,1.1 - 2.5 cm,1
Arkansas Post,ARPO21,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,8.1 - 15.0 cm,1
Arkansas Post,ARPO21,1,2019-05-20 00:00:00.000,DIOSP,Ebenaceae,persimmons,Diospyros,< 1.0 cm,1
Arkansas Post,ARPO21,1,2019-05-20 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO22,1,2007-06-05 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,> 38.0 cm,1
Arkansas Post,ARPO22,1,2011-06-08 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,> 38.0 cm,1
Arkansas Post,ARPO22,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,1
Arkansas Post,ARPO22,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,23.1 - 38.0 cm,1
Arkansas Post,ARPO22,1,2015-05-18 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,2.6 - 8.0 cm,1
Arkansas Post,ARPO22,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,23.1 - 38.0 cm,1
Arkansas Post,ARPO22,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO22,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,23.1 - 38.0 cm,1
Arkansas Post,ARPO23,1,2007-06-06 00:00:00.000,CACO15,Juglandaceae,bitternut hickory,Carya cordiformis,1.1 - 2.5 cm,2
Arkansas Post,ARPO23,1,2007-06-06 00:00:00.000,CACO15,Juglandaceae,bitternut hickory,Carya cordiformis,2.6 - 8.0 cm,3
Arkansas Post,ARPO23,1,2007-06-06 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,2.6 - 8.0 cm,1
Arkansas Post,ARPO23,1,2007-06-06 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,8.1 - 15.0 cm,5
Arkansas Post,ARPO23,1,2007-06-06 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,15.1 - 23.0 cm,2
Arkansas Post,ARPO23,1,2007-06-06 00:00:00.000,PLOC,Platanaceae,American sycamore,Platanus occidentalis,2.6 - 8.0 cm,1
Arkansas Post,ARPO23,1,2007-06-06 00:00:00.000,PLOC,Platanaceae,American sycamore,Platanus occidentalis,8.1 - 15.0 cm,1
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,8.1 - 15.0 cm,2
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,2.6 - 8.0 cm,2
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,8.1 - 15.0 cm,4
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,15.1 - 23.0 cm,1
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,PITA,Pinaceae,loblolly pine,Pinus taeda,23.1 - 38.0 cm,1
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,4
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,2
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,8.1 - 15.0 cm,2
Arkansas Post,ARPO23,1,2011-06-08 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,3
Arkansas Post,ARPO23,1,2015-05-18 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,8.1 - 15.0 cm,3
Arkansas Post,ARPO23,1,2015-05-18 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,15.1 - 23.0 cm,3
Arkansas Post,ARPO23,1,2015-05-18 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO23,1,2015-05-18 00:00:00.000,PITA,Pinaceae,loblolly pine,Pinus taeda,> 38.0 cm,1
Arkansas Post,ARPO23,1,2015-05-18 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Arkansas Post,ARPO23,1,2015-05-18 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Arkansas Post,ARPO23,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,1
Arkansas Post,ARPO23,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,2
Arkansas Post,ARPO23,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,2
Arkansas Post,ARPO23,1,2019-05-20 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,8.1 - 15.0 cm,3
Arkansas Post,ARPO23,1,2019-05-20 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,15.1 - 23.0 cm,2
Arkansas Post,ARPO23,1,2019-05-20 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,23.1 - 38.0 cm,1
Arkansas Post,ARPO23,1,2019-05-20 00:00:00.000,PINUS,Pinaceae,Pine,Pinus spp,> 38.0 cm,1
Arkansas Post,ARPO23,1,2019-05-20 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,1
Arkansas Post,ARPO23,1,2019-05-20 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO24,1,2007-06-05 00:00:00.000,QUSH,Fagaceae,Shumard's oak,Quercus shumardii,8.1 - 15.0 cm,1
Arkansas Post,ARPO24,1,2007-06-05 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Arkansas Post,ARPO24,1,2007-06-05 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,2
Arkansas Post,ARPO24,1,2011-06-08 00:00:00.000,CAAL27,Juglandaceae,mockernut hickory,Carya alba,15.1 - 23.0 cm,1
Arkansas Post,ARPO24,1,2011-06-08 00:00:00.000,CAIL2,Juglandaceae,pecan,Carya illinoinensis,> 38.0 cm,1
Arkansas Post,ARPO24,1,2011-06-08 00:00:00.000,POTR4,Rutaceae,hardy orange,Poncirus trifoliata,< 1.0 cm,140
Arkansas Post,ARPO24,1,2011-06-08 00:00:00.000,QUPA5,Fagaceae,cherrybark oak,Quercus pagoda,1.1 - 2.5 cm,1
Arkansas Post,ARPO24,1,2015-05-18 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,1
Arkansas Post,ARPO24,1,2015-05-18 00:00:00.000,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Arkansas Post,ARPO24,1,2019-05-21 00:00:00.000,CARYA,Juglandaceae,hickory,Carya spp,23.1 - 38.0 cm,1
Arkansas Post,ARPO24,1,2019-05-21 00:00:00.000,DIOSP,Ebenaceae,persimmons,Diospyros,< 1.0 cm,3
Arkansas Post,ARPO24,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO24,1,2019-05-21 00:00:00.000,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Arkansas Post,ARPO27,1,2007-06-05 00:00:00.000,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,< 1.0 cm,1
Arkansas Post,ARPO27,1,2007-06-05 00:00:00.000,GYDI,Fabaceae,Kentucky coffeetree,Gymnocladus dioicus,< 1.0 cm,2
Arkansas Post,ARPO27,1,2007-06-05 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,> 38.0 cm,1
Arkansas Post,ARPO27,1,2007-06-05 00:00:00.000,ROPS,Fabaceae,black locust,Robinia pseudoacacia,< 1.0 cm,6
Arkansas Post,ARPO27,1,2007-06-05 00:00:00.000,ROPS,Fabaceae,black locust,Robinia pseudoacacia,1.1 - 2.5 cm,1
Arkansas Post,ARPO27,1,2007-06-05 00:00:00.000,ROPS,Fabaceae,black locust,Robinia pseudoacacia,2.6 - 8.0 cm,2
Arkansas Post,ARPO27,1,2007-06-05 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,4
Arkansas Post,ARPO27,1,2007-06-05 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,3
Arkansas Post,ARPO27,1,2007-06-05 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,2
Arkansas Post,ARPO27,1,2011-06-07 00:00:00.000,CELA,Ulmaceae,sugarberry,Celtis laevigata,2.6 - 8.0 cm,1
Arkansas Post,ARPO27,1,2011-06-07 00:00:00.000,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,1.1 - 2.5 cm,1
Arkansas Post,ARPO27,1,2011-06-07 00:00:00.000,QUPH,Fagaceae,willow oak,Quercus phellos,23.1 - 38.0 cm,1
Arkansas Post,ARPO27,1,2011-06-07 00:00:00.000,ROPS,Fabaceae,black locust,Robinia pseudoacacia,1.1 - 2.5 cm,1
Arkansas Post,ARPO27,1,2011-06-07 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,5
Arkansas Post,ARPO27,1,2011-06-07 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,> 38.0 cm,1
Arkansas Post,ARPO27,1,2015-05-18 00:00:00.000,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,1.1 - 2.5 cm,1
Arkansas Post,ARPO27,1,2015-05-18 00:00:00.000,QUFA,Fagaceae,southern red oak,Quercus falcata,> 38.0 cm,1
Arkansas Post,ARPO27,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,2
Arkansas Post,ARPO27,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,5
Arkansas Post,ARPO27,1,2015-05-18 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,3
Arkansas Post,ARPO27,1,2015-05-18 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,> 38.0 cm,1
Arkansas Post,ARPO27,1,2019-05-20 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,> 38.0 cm,1
Arkansas Post,ARPO27,1,2019-05-20 00:00:00.000,ROBIN,Fabaceae,locusts,Robinia,2.6 - 8.0 cm,1
Arkansas Post,ARPO27,1,2019-05-20 00:00:00.000,ROBIN,Fabaceae,locusts,Robinia,8.1 - 15.0 cm,1
Arkansas Post,ARPO27,1,2019-05-20 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,8
Arkansas Post,ARPO28,1,2007-06-07 00:00:00.000,FRCA13,Rhamnaceae,Carolina buckthorn,Frangula caroliniana,1.1 - 2.5 cm,1
Arkansas Post,ARPO28,1,2007-06-07 00:00:00.000,FRCA13,Rhamnaceae,Carolina buckthorn,Frangula caroliniana,2.6 - 8.0 cm,2
Arkansas Post,ARPO28,1,2007-06-07 00:00:00.000,FRCA13,Rhamnaceae,Carolina buckthorn,Frangula caroliniana,8.1 - 15.0 cm,1
Arkansas Post,ARPO28,1,2007-06-07 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,< 1.0 cm,6
Arkansas Post,ARPO28,1,2007-06-07 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,1.1 - 2.5 cm,2
Arkansas Post,ARPO28,1,2007-06-07 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Arkansas Post,ARPO28,1,2007-06-07 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,3
Arkansas Post,ARPO28,1,2007-06-07 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Arkansas Post,ARPO28,1,2007-06-07 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,8.1 - 15.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,1.1 - 2.5 cm,1
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,ILDE,Aquifoliaceae,possumhaw,Ilex decidua,2.6 - 8.0 cm,7
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,3
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,8.1 - 15.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19 00:00:00.000,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,2
Arkansas Post,ARPO29,1,2015-05-19 00:00:00.000,CRATA,Rosaceae,hawthorn,Crataegus spp,1.1 - 2.5 cm,1
Arkansas Post,ARPO29,1,2015-05-19 00:00:00.000,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,2.6 - 8.0 cm,1
Arkansas Post,ARPO29,1,2015-05-19 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,1
Arkansas Post,ARPO3,1,2007-06-05 00:00:00.000,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Arkansas Post,ARPO3,1,2011-06-08 00:00:00.000,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,< 1.0 cm,10
Arkansas Post,ARPO3,1,2015-05-18 00:00:00.000,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,< 1.0 cm,6
Arkansas Post,ARPO3,1,2015-05-18 00:00:00.000,SAAL5,Lauraceae,sassafras,Sassafras albidum,1.1 - 2.5 cm,1
Arkansas Post,ARPO3,1,2019-05-21 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,> 38.0 cm,1
Arkansas Post,ARPO30,1,2007-06-07 00:00:00.000,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,2.6 - 8.0 cm,1
Arkansas Post,ARPO30,1,2007-06-07 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,2.6 - 8.0 cm,1
Arkansas Post,ARPO30,1,2007-06-07 00:00:00.000,QUST,Fagaceae,post oak,Quercus stellata,> 38.0 cm,1
Arkansas Post,ARPO30,1,2007-06-07 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Arkansas Post,ARPO30,1,2007-06-07 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,1
Arkansas Post,ARPO30,1,2011-06-07 00:00:00.000,CELA,Ulmaceae,sugarberry,Celtis laevigata,2.6 - 8.0 cm,1
Arkansas Post,ARPO30,1,2011-06-07 00:00:00.000,QUPA5,Fagaceae,cherrybark oak,Quercus pagoda,> 38.0 cm,1
Arkansas Post,ARPO30,1,2011-06-07 00:00:00.000,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,1
