Plot,EventDate,SubPlot
PERI85,May 17 2012,1
PERI85,May 23 2016,1
PERI85,May 24 2021,1
PERI86,May 13 2008,1
PERI86,May 16 2012,1
PERI86,May 19 2021,1
PERI86,May 23 2016,1
PERI87,May 13 2008,1
PERI87,May 16 2012,1
PERI87,May 20 2021,1
PERI87,May 23 2016,1
PERI88,May 13 2008,1
PERI88,May 15 2012,1
PERI88,May 22 2021,1
PERI88,May 25 2016,1
PERI89,May 15 2012,1
PERI89,May 16 2008,1
PERI89,May 18 2021,1
PERI89,May 23 2016,1
PERI9,May 17 2016,1
PERI9,May 17 2021,1
PERI9,May 18 2008,1
PERI9,May 23 2012,1
PERI90,May 13 2008,1
PERI90,May 14 2012,1
PERI90,May 18 2021,1
PERI90,May 23 2016,1
PERI91,May 12 2008,1
PERI91,May 14 2012,1
PERI91,May 19 2021,1
PERI91,May 23 2016,1
PERI92,May 13 2008,1
PERI92,May 16 2012,1
PERI92,May 19 2021,1
PERI92,May 23 2016,1
PERI93,May 13 2008,1
PERI93,May 16 2012,1
PERI93,May 20 2021,1
PERI93,May 23 2016,1
PERI94,May 13 2008,1
PERI94,May 15 2012,1
PERI94,May 18 2021,1
PERI94,May 23 2016,1
PERI95,May 13 2008,1
PERI95,May 14 2012,1
PERI95,May 16 2016,1
PERI95,May 18 2021,1
PERI96,May 13 2008,1
PERI96,May 16 2012,1
PERI96,May 18 2021,1
PERI96,May 23 2016,1
PERI97,May 13 2008,1
PERI97,May 16 2012,1
PERI97,May 18 2021,1
PERI97,May 23 2016,1
PERI98,May 16 2008,1
PERI98,May 21 2012,1
PERI98,May 22 2021,1
PERI98,May 25 2016,1
PERI99,May 16 2008,1
PERI99,May 21 2012,1
PERI99,May 22 2021,1
PERI99,May 25 2016,1
PIPE1,May 26 2017,0
PIPE1,May 15 2009,1
PIPE1,May 23 2022,1
PIPE10,May 26 2017,0
PIPE10,May 14 2009,1
PIPE10,May 23 2022,1
PIPE11,May 26 2017,0
PIPE11,May 14 2009,1
PIPE11,May 15 2013,1
PIPE11,May 23 2022,1
PIPE12,May 26 2017,0
PIPE12,May 15 2009,1
PIPE12,May 23 2022,1
PIPE13,May 26 2017,0
PIPE13,May 15 2009,1
PIPE13,May 15 2013,1
PIPE13,May 23 2022,1
PIPE14,May 26 2017,0
PIPE14,May 15 2009,1
PIPE14,May 24 2022,1
PIPE15,May 26 2017,0
PIPE15,May 15 2009,1
PIPE15,May 15 2013,1
PIPE15,May 23 2022,1
PIPE16,May 26 2017,0
PIPE16,May 14 2009,1
PIPE16,May 23 2022,1
PIPE17,May 26 2017,0
PIPE17,May 14 2009,1
PIPE17,May 23 2022,1
PIPE18,May 26 2017,0
PIPE18,May 14 2009,1
PIPE18,May 23 2022,1
PIPE19,May 26 2017,0
PIPE19,May 15 2009,1
PIPE19,May 23 2022,1
PIPE2,May 26 2017,0
PIPE2,May 15 2009,1
PIPE2,May 23 2022,1
PIPE20,May 26 2017,0
PIPE20,May 15 2009,1
PIPE20,May 23 2022,1
PIPE21,May 26 2017,0
PIPE21,May 15 2009,1
PIPE21,May 24 2022,1
PIPE22,May 26 2017,0
PIPE22,May 15 2009,1
PIPE22,May 23 2022,1
PIPE23,May 26 2017,0
PIPE23,May 14 2009,1
PIPE23,May 15 2013,1
PIPE23,May 23 2022,1
PIPE24,May 26 2017,0
PIPE24,May 14 2009,1
PIPE24,May 23 2022,1
PIPE25,May 26 2017,0
PIPE25,May 14 2009,1
PIPE25,May 15 2013,1
PIPE25,May 23 2022,1
PIPE26,May 26 2017,0
PIPE26,May 15 2009,1
PIPE26,May 24 2022,1
PIPE27,May 26 2017,0
PIPE27,May 15 2009,1
PIPE27,May 15 2013,1
PIPE27,May 24 2022,1
PIPE28,May 26 2017,0
PIPE28,May 16 2009,1
PIPE28,May 24 2022,1
PIPE29,May 26 2017,0
PIPE29,May 15 2009,1
PIPE29,May 15 2013,1
PIPE29,May 23 2022,1
PIPE3,May 26 2017,0
PIPE3,May 15 2009,1
PIPE3,May 15 2013,1
PIPE3,May 23 2022,1
PIPE30,May 26 2017,0
PIPE30,May 14 2009,1
PIPE30,May 23 2022,1
PIPE31,May 26 2017,0
PIPE31,May 14 2009,1
PIPE31,May 22 2022,1
PIPE32,May 26 2017,0
PIPE32,May 14 2009,1
PIPE32,May 23 2022,1
PIPE33,May 26 2017,0
PIPE33,May 14 2009,1
PIPE33,May 23 2022,1
PIPE34,May 26 2017,0
PIPE34,May 14 2009,1
PIPE34,May 23 2022,1
PIPE35,May 26 2017,0
PIPE35,May 15 2009,1
PIPE35,May 23 2022,1
PIPE36,May 26 2017,0
PIPE36,May 14 2009,1
PIPE36,May 23 2022,1
PIPE37,May 26 2017,0
PIPE37,May 14 2009,1
PIPE37,May 15 2013,1
PIPE37,May 23 2022,1
PIPE38,May 26 2017,0
PIPE38,May 14 2009,1
PIPE38,May 23 2022,1
PIPE39,May 26 2017,0
PIPE39,May 14 2009,1
PIPE39,May 24 2022,1
PIPE4,May 26 2017,0
PIPE4,May 15 2009,1
PIPE4,May 23 2022,1
PIPE40,May 26 2017,0
PIPE40,May 14 2009,1
PIPE40,May 15 2013,1
PIPE40,May 24 2022,1
PIPE41,May 26 2017,0
PIPE41,May 15 2009,1
PIPE41,May 23 2022,1
PIPE42,May 26 2017,0
PIPE42,May 14 2009,1
PIPE42,May 23 2022,1
PIPE43,May 14 2009,1
PIPE43,May 23 2022,1
PIPE43,May 26 2017,1
PIPE44,May 14 2009,1
PIPE44,May 24 2022,1
PIPE44,May 26 2017,1
PIPE45,May 15 2009,1
PIPE45,May 23 2022,1
PIPE45,May 26 2017,1
PIPE46,May 15 2009,1
PIPE46,May 23 2022,1
PIPE46,May 26 2017,1
PIPE47,May 14 2009,1
PIPE47,May 15 2013,1
PIPE47,May 23 2022,1
PIPE47,May 26 2017,1
PIPE48,May 14 2009,1
PIPE48,May 23 2022,1
PIPE48,May 26 2017,1
PIPE49,May 14 2009,1
PIPE49,May 23 2022,1
PIPE49,May 26 2017,1
PIPE5,May 26 2017,0
PIPE5,May 15 2009,1
PIPE5,May 15 2013,1
PIPE5,May 23 2022,1
PIPE50,May 15 2009,1
PIPE50,May 15 2013,1
PIPE50,May 23 2022,1
PIPE50,May 26 2017,1
PIPE51,May 14 2009,1
PIPE51,May 23 2022,1
PIPE51,May 26 2017,1
PIPE52,May 14 2009,1
PIPE52,May 23 2022,1
PIPE52,May 26 2017,1
PIPE53,May 14 2009,1
PIPE53,May 23 2022,1
PIPE53,May 26 2017,1
PIPE54,May 15 2009,1
PIPE54,May 23 2022,1
PIPE54,May 26 2017,1
PIPE55,May 14 2009,1
PIPE55,May 23 2022,1
PIPE55,May 26 2017,1
PIPE56,May 14 2009,1
PIPE56,May 15 2013,1
PIPE56,May 23 2022,1
PIPE56,May 26 2017,1
PIPE57,May 14 2009,1
PIPE57,May 23 2022,1
PIPE57,May 26 2017,1
PIPE58,May 14 2009,1
PIPE58,May 15 2013,1
PIPE58,May 23 2022,1
PIPE58,May 26 2017,1
PIPE59,May 15 2009,1
PIPE59,May 23 2022,1
PIPE59,May 26 2017,1
PIPE6,May 26 2017,0
PIPE6,May 15 2009,1
PIPE6,May 23 2022,1
PIPE60,May 14 2009,1
PIPE60,May 23 2022,1
PIPE60,May 26 2017,1
PIPE61,May 14 2009,1
PIPE61,May 23 2022,1
PIPE61,May 26 2017,1
PIPE62,May 14 2009,1
PIPE62,May 23 2022,1
PIPE62,May 26 2017,1
PIPE63,May 15 2009,1
PIPE63,May 23 2022,1
PIPE63,May 26 2017,1
PIPE64,May 14 2009,1
PIPE64,May 15 2013,1
PIPE64,May 23 2022,1
PIPE64,May 26 2017,1
PIPE65,May 14 2009,1
PIPE65,May 23 2022,1
PIPE65,May 26 2017,1
PIPE66,May 15 2009,1
PIPE66,May 15 2013,1
PIPE66,May 23 2022,1
PIPE66,May 26 2017,1
PIPE67,May 14 2009,1
PIPE67,May 23 2022,1
PIPE67,May 26 2017,1
PIPE68,May 14 2009,1
PIPE68,May 23 2022,1
PIPE68,May 26 2017,1
PIPE7,May 26 2017,0
PIPE7,May 15 2009,1
PIPE7,May 23 2022,1
PIPE8,May 26 2017,0
PIPE8,May 15 2009,1
PIPE8,May 23 2022,1
PIPE9,May 26 2017,0
PIPE9,May 15 2009,1
PIPE9,May 23 2022,1
TAPR1,Jun  4 2008,1
TAPR1,May 20 2014,1
TAPR1,May 22 2010,1
TAPR1,May 24 2001,1
TAPR1,May 25 2018,1
TAPR1,May 30 2002,1
TAPR1,May 24 2001,2
TAPR1,May 30 2002,2
TAPR1,May 24 2001,3
TAPR1,May 30 2002,3
TAPR1,May 24 2001,4
TAPR1,May 30 2002,4
TAPR10,Jun  3 2002,1
TAPR10,Jun  4 2008,1
TAPR10,Jun  5 2001,1
TAPR10,May 19 2005,1
TAPR10,May 19 2014,1
TAPR10,May 20 2006,1
TAPR10,May 21 2007,1
TAPR10,May 21 2010,1
TAPR10,May 25 2004,1
TAPR10,May 26 2018,1
TAPR10,Jun  3 2002,2
TAPR10,Jun  5 2001,2
TAPR10,May 19 2005,2
TAPR10,May 20 2006,2
TAPR10,May 25 2004,2
TAPR10,Jun  3 2002,3
TAPR10,Jun  5 2001,3
TAPR10,May 19 2005,3
TAPR10,May 20 2006,3
TAPR10,May 25 2004,3
TAPR10,Jun  3 2002,4
TAPR10,Jun  5 2001,4
TAPR10,May 19 2005,4
TAPR10,May 20 2006,4
TAPR10,May 25 2004,4
TAPR100,Jun  2 2002,1
TAPR100,Jun  6 2008,1
TAPR100,May 12 2004,1
TAPR100,May 12 2010,1
TAPR100,May 14 2014,1
TAPR100,May 17 2007,1
TAPR100,May 19 2006,1
TAPR100,May 21 2005,1
TAPR100,May 23 2001,1
TAPR100,May 23 2018,1
TAPR100,Jun  2 2002,2
TAPR100,May 12 2004,2
TAPR100,May 19 2006,2
TAPR100,May 21 2005,2
TAPR100,May 23 2001,2
TAPR100,Jun  2 2002,3
TAPR100,May 12 2004,3
TAPR100,May 19 2006,3
TAPR100,May 21 2005,3
TAPR100,May 23 2001,3
TAPR100,Jun  2 2002,4
TAPR100,May 12 2004,4
TAPR100,May 19 2006,4
TAPR100,May 21 2005,4
TAPR100,May 23 2001,4
TAPR101,May 11 2010,1
TAPR101,May 14 2014,1
TAPR101,May 17 2007,1
TAPR101,May 23 2001,1
TAPR101,May 23 2018,1
TAPR101,May 29 2002,1
TAPR101,May 23 2001,2
TAPR101,May 29 2002,2
TAPR101,May 23 2001,3
TAPR101,May 29 2002,3
TAPR101,May 23 2001,4
TAPR101,May 29 2002,4
TAPR102,Jun  7 2001,1
TAPR102,May 17 2014,1
TAPR102,May 20 2005,1
TAPR102,May 22 2018,1
TAPR102,May 24 2010,1
TAPR102,May 31 2002,1
TAPR102,Jun  7 2001,2
TAPR102,May 20 2005,2
TAPR102,May 31 2002,2
TAPR102,Jun  7 2001,3
TAPR102,May 20 2005,3
TAPR102,May 31 2002,3
TAPR102,Jun  7 2001,4
TAPR102,May 20 2005,4
TAPR102,May 31 2002,4
TAPR103,Jun  2 2002,1
TAPR103,May 12 2010,1
TAPR103,May 13 2014,1
TAPR103,May 19 2006,1
TAPR103,May 23 2001,1
TAPR103,May 25 2018,1
TAPR103,Jun  2 2002,2
TAPR103,May 19 2006,2
TAPR103,May 23 2001,2
TAPR103,Jun  2 2002,3
TAPR103,May 19 2006,3
TAPR103,May 23 2001,3
TAPR103,Jun  2 2002,4
TAPR103,May 19 2006,4
TAPR103,May 23 2001,4
TAPR104,Jun  2 2002,1
TAPR104,May 11 2010,1
TAPR104,May 12 2004,1
TAPR104,May 14 2014,1
TAPR104,May 23 2018,1
TAPR104,May 31 2001,1
TAPR104,Jun  2 2002,2
TAPR104,May 12 2004,2
TAPR104,May 31 2001,2
TAPR104,Jun  2 2002,3
TAPR104,May 12 2004,3
TAPR104,May 31 2001,3
TAPR104,Jun  2 2002,4
TAPR104,May 12 2004,4
TAPR104,May 31 2001,4
TAPR105,Jun  9 2001,1
TAPR105,Jun 19 2002,1
TAPR105,May 17 2014,1
TAPR105,May 22 2018,1
TAPR105,May 23 2010,1
TAPR105,Jun  9 2001,2
TAPR105,Jun 19 2002,2
TAPR105,Jun  9 2001,3
TAPR105,Jun 19 2002,3
TAPR105,Jun  9 2001,4
TAPR105,Jun 19 2002,4
TAPR106,Jun  2 2002,1
TAPR106,May 12 2010,1
TAPR106,May 14 2014,1
TAPR106,May 17 2007,1
TAPR106,May 23 2001,1
TAPR106,May 23 2018,1
TAPR106,Jun  2 2002,2
TAPR106,May 23 2001,2
TAPR106,Jun  2 2002,3
TAPR106,May 23 2001,3
TAPR106,Jun  2 2002,4
TAPR106,May 23 2001,4
TAPR107,May 14 2004,1
TAPR107,May 14 2010,1
TAPR107,May 14 2014,1
TAPR107,May 23 2001,1
TAPR107,May 25 2018,1
TAPR107,May 29 2002,1
TAPR107,May 14 2004,2
TAPR107,May 23 2001,2
TAPR107,May 29 2002,2
TAPR107,May 14 2004,3
TAPR107,May 23 2001,3
TAPR107,May 29 2002,3
TAPR107,May 14 2004,4
TAPR107,May 23 2001,4
TAPR107,May 29 2002,4
TAPR108,Jun  6 2008,1
TAPR108,Jun 12 2002,1
TAPR108,May 12 2010,1
TAPR108,May 13 2014,1
TAPR108,May 23 2001,1
TAPR108,May 25 2018,1
TAPR108,Jun 12 2002,2
TAPR108,May 23 2001,2
TAPR108,Jun 12 2002,3
TAPR108,May 23 2001,3
TAPR108,Jun 12 2002,4
TAPR108,May 23 2001,4
TAPR109,Jun  2 2002,1
TAPR109,May 11 2010,1
TAPR109,May 14 2014,1
TAPR109,May 16 2006,1
TAPR109,May 25 2018,1
TAPR109,May 31 2001,1
TAPR109,Jun  2 2002,2
TAPR109,May 16 2006,2
TAPR109,May 31 2001,2
TAPR109,Jun  2 2002,3
TAPR109,May 16 2006,3
TAPR109,May 31 2001,3
TAPR109,Jun  2 2002,4
TAPR109,May 16 2006,4
TAPR109,May 31 2001,4
TAPR11,Jun  4 2002,1
TAPR11,Jun  5 2001,1
TAPR11,May 19 2014,1
TAPR11,May 21 2010,1
TAPR11,May 25 2004,1
TAPR11,May 25 2018,1
TAPR11,Jun  4 2002,2
TAPR11,Jun  5 2001,2
TAPR11,May 25 2004,2
TAPR11,Jun  4 2002,3
TAPR11,Jun  5 2001,3
TAPR11,May 25 2004,3
TAPR11,Jun  4 2002,4
TAPR11,Jun  5 2001,4
TAPR11,May 25 2004,4
TAPR110,Jun  1 2002,1
TAPR110,Jun  5 2008,1
TAPR110,Jun  7 2001,1
TAPR110,May 17 2014,1
TAPR110,May 18 2006,1
TAPR110,May 20 2005,1
TAPR110,May 22 2007,1
TAPR110,May 22 2018,1
TAPR110,May 24 2010,1
TAPR110,May 26 2004,1
TAPR110,Jun  1 2002,2
TAPR110,Jun  7 2001,2
TAPR110,May 18 2006,2
TAPR110,May 20 2005,2
TAPR110,May 26 2004,2
TAPR110,Jun  1 2002,3
TAPR110,Jun  7 2001,3
TAPR110,May 18 2006,3
TAPR110,May 20 2005,3
TAPR110,May 26 2004,3
TAPR110,Jun  1 2002,4
TAPR110,Jun  7 2001,4
TAPR110,May 18 2006,4
TAPR110,May 20 2005,4
TAPR110,May 26 2004,4
TAPR111,Jun  9 2001,1
TAPR111,Jun 14 2002,1
TAPR111,May 16 2004,1
TAPR111,May 17 2014,1
TAPR111,May 22 2018,1
TAPR111,May 23 2010,1
TAPR111,Jun  9 2001,2
TAPR111,Jun 14 2002,2
TAPR111,May 16 2004,2
TAPR111,Jun  9 2001,3
TAPR111,Jun 14 2002,3
TAPR111,May 16 2004,3
TAPR111,Jun  9 2001,4
TAPR111,Jun 14 2002,4
TAPR111,May 16 2004,4
TAPR112,Jun  1 2001,1
TAPR112,Jun 14 2002,1
TAPR112,May 16 2014,1
TAPR112,May 17 2006,1
TAPR112,May 18 2010,1
TAPR112,May 22 2018,1
TAPR112,Jun  1 2001,2
TAPR112,Jun 14 2002,2
TAPR112,May 17 2006,2
TAPR112,Jun  1 2001,3
TAPR112,Jun 14 2002,3
TAPR112,May 17 2006,3
TAPR112,Jun  1 2001,4
TAPR112,Jun 14 2002,4
TAPR112,May 17 2006,4
TAPR113,Jun  8 2001,1
TAPR113,Jun  8 2008,1
TAPR113,Jun 13 2002,1
TAPR113,May 16 2014,1
TAPR113,May 17 2006,1
TAPR113,May 18 2010,1
TAPR113,May 19 2007,1
TAPR113,May 21 2018,1
TAPR113,May 23 2005,1
TAPR113,May 26 2004,1
TAPR113,Jun  8 2001,2
TAPR113,Jun 13 2002,2
TAPR113,May 17 2006,2
TAPR113,May 23 2005,2
TAPR113,May 26 2004,2
TAPR113,Jun  8 2001,3
TAPR113,Jun 13 2002,3
TAPR113,May 17 2006,3
TAPR113,May 23 2005,3
TAPR113,May 26 2004,3
TAPR113,Jun  8 2001,4
TAPR113,Jun 13 2002,4
TAPR113,May 17 2006,4
TAPR113,May 23 2005,4
TAPR113,May 26 2004,4
TAPR114,Jun  3 2008,1
TAPR114,Jun 10 2001,1
TAPR114,May 12 2004,1
TAPR114,May 13 2014,1
TAPR114,May 15 2010,1
TAPR114,May 16 2006,1
TAPR114,May 17 2007,1
TAPR114,May 21 2002,1
TAPR114,May 21 2005,1
TAPR114,May 23 2018,1
TAPR114,Jun 10 2001,2
TAPR114,May 12 2004,2
TAPR114,May 16 2006,2
TAPR114,May 21 2002,2
TAPR114,May 21 2005,2
TAPR114,Jun 10 2001,3
TAPR114,May 12 2004,3
TAPR114,May 16 2006,3
TAPR114,May 21 2002,3
TAPR114,May 21 2005,3
TAPR114,Jun 10 2001,4
TAPR114,May 12 2004,4
TAPR114,May 16 2006,4
TAPR114,May 21 2002,4
TAPR114,May 21 2005,4
TAPR115,Jun 11 2001,1
TAPR115,May 13 2014,1
TAPR115,May 14 2010,1
TAPR115,May 23 2002,1
TAPR115,May 23 2018,1
TAPR115,May 24 2005,1
TAPR115,Jun 11 2001,2
TAPR115,May 23 2002,2
TAPR115,May 24 2005,2
TAPR115,Jun 11 2001,3
TAPR115,May 23 2002,3
TAPR115,May 24 2005,3
TAPR115,Jun 11 2001,4
TAPR115,May 23 2002,4
TAPR115,May 24 2005,4
TAPR116,Jun  1 2001,1
TAPR116,Jun 14 2002,1
TAPR116,May 16 2014,1
TAPR116,May 22 2018,1
TAPR116,May 23 2010,1
TAPR116,Jun  1 2001,2
TAPR116,Jun 14 2002,2
TAPR116,Jun  1 2001,3
TAPR116,Jun 14 2002,3
TAPR116,Jun  1 2001,4
TAPR116,Jun 14 2002,4
TAPR117,Jun  8 2001,1
TAPR117,Jun 20 2002,1
TAPR117,May 16 2014,1
TAPR117,May 17 2006,1
TAPR117,May 18 2010,1
TAPR117,May 21 2018,1
TAPR117,Jun  8 2001,2
TAPR117,Jun 20 2002,2
TAPR117,May 17 2006,2
TAPR117,Jun  8 2001,3
TAPR117,Jun 20 2002,3
TAPR117,May 17 2006,3
TAPR117,Jun  8 2001,4
TAPR117,Jun 20 2002,4
TAPR117,May 17 2006,4
TAPR118,Jun 10 2001,1
TAPR118,May 12 2004,1
TAPR118,May 12 2010,1
TAPR118,May 13 2014,1
TAPR118,May 21 2002,1
TAPR118,May 23 2018,1
TAPR118,Jun 10 2001,2
TAPR118,May 12 2004,2
TAPR118,May 21 2002,2
TAPR118,Jun 10 2001,3
TAPR118,May 12 2004,3
TAPR118,May 21 2002,3
TAPR118,Jun 10 2001,4
TAPR118,May 12 2004,4
TAPR118,May 21 2002,4
TAPR119,Jun  3 2008,1
TAPR119,Jun 11 2001,1
TAPR119,May 13 2014,1
TAPR119,May 14 2010,1
TAPR119,May 23 2002,1
TAPR119,May 23 2018,1
TAPR119,Jun 11 2001,2
TAPR119,May 23 2002,2
TAPR119,Jun 11 2001,3
TAPR119,May 23 2002,3
TAPR119,Jun 11 2001,4
TAPR119,May 23 2002,4
TAPR12,Jun  3 2002,1
TAPR12,Jun  5 2001,1
TAPR12,May 19 2014,1
TAPR12,May 21 2007,1
TAPR12,May 21 2010,1
TAPR12,May 25 2018,1
TAPR12,Jun  3 2002,2
TAPR12,Jun  5 2001,2
TAPR12,Jun  3 2002,3
TAPR12,Jun  5 2001,3
TAPR12,Jun  3 2002,4
TAPR12,Jun  5 2001,4
TAPR120,Jun  1 2001,1
TAPR120,Jun  8 2008,1
TAPR120,Jun 20 2002,1
TAPR120,May 16 2014,1
TAPR120,May 18 2010,1
TAPR120,May 22 2018,1
TAPR120,Jun  1 2001,2
TAPR120,Jun 20 2002,2
TAPR120,Jun  1 2001,3
TAPR120,Jun 20 2002,3
TAPR120,Jun  1 2001,4
TAPR120,Jun 20 2002,4
TAPR121,Jun  8 2001,1
TAPR121,Jun 13 2002,1
TAPR121,May 16 2014,1
TAPR121,May 18 2010,1
TAPR121,May 19 2007,1
TAPR121,May 21 2018,1
TAPR121,Jun  8 2001,2
TAPR121,Jun 13 2002,2
TAPR121,Jun  8 2001,3
TAPR121,Jun 13 2002,3
TAPR121,Jun  8 2001,4
TAPR121,Jun 13 2002,4
TAPR122,Jun 10 2001,1
TAPR122,May 12 2004,1
TAPR122,May 12 2010,1
TAPR122,May 13 2014,1
TAPR122,May 21 2002,1
TAPR122,May 23 2018,1
TAPR122,Jun 10 2001,2
TAPR122,May 12 2004,2
TAPR122,May 21 2002,2
TAPR122,Jun 10 2001,3
TAPR122,May 12 2004,3
TAPR122,May 21 2002,3
TAPR122,Jun 10 2001,4
TAPR122,May 12 2004,4
TAPR122,May 21 2002,4
TAPR123,Jun 11 2001,1
TAPR123,May 13 2014,1
TAPR123,May 15 2010,1
TAPR123,May 17 2007,1
TAPR123,May 21 2002,1
TAPR123,May 23 2018,1
TAPR123,Jun 11 2001,2
TAPR123,May 21 2002,2
TAPR123,Jun 11 2001,3
TAPR123,May 21 2002,3
TAPR123,Jun 11 2001,4
TAPR123,May 21 2002,4
TAPR124,Jun  3 2008,1
TAPR124,Jun 11 2001,1
TAPR124,May 13 2014,1
TAPR124,May 14 2004,1
TAPR124,May 14 2010,1
TAPR124,May 16 2006,1
TAPR124,May 20 2007,1
TAPR124,May 23 2002,1
TAPR124,May 23 2018,1
TAPR124,May 24 2005,1
TAPR124,Jun 11 2001,2
TAPR124,May 14 2004,2
TAPR124,May 16 2006,2
TAPR124,May 23 2002,2
TAPR124,May 24 2005,2
TAPR124,Jun 11 2001,3
TAPR124,May 14 2004,3
TAPR124,May 16 2006,3
TAPR124,May 23 2002,3
TAPR124,May 24 2005,3
TAPR124,Jun 11 2001,4
TAPR124,May 14 2004,4
TAPR124,May 16 2006,4
TAPR124,May 23 2002,4
TAPR124,May 24 2005,4
TAPR125,Jun  9 2001,1
TAPR125,Jun 14 2002,1
TAPR125,May 17 2014,1
TAPR125,May 22 2018,1
TAPR125,May 23 2010,1
TAPR125,Jun  9 2001,2
TAPR125,Jun 14 2002,2
TAPR125,Jun  9 2001,3
TAPR125,Jun 14 2002,3
TAPR125,Jun  9 2001,4
TAPR125,Jun 14 2002,4
TAPR126,Jun  1 2001,1
TAPR126,Jun 14 2002,1
TAPR126,May 16 2014,1
TAPR126,May 18 2010,1
TAPR126,May 22 2018,1
TAPR126,May 26 2004,1
TAPR126,Jun  1 2001,2
TAPR126,Jun 14 2002,2
TAPR126,May 26 2004,2
TAPR126,Jun  1 2001,3
TAPR126,Jun 14 2002,3
TAPR126,May 26 2004,3
TAPR126,Jun  1 2001,4
TAPR126,Jun 14 2002,4
TAPR126,May 26 2004,4
TAPR127,Jun  8 2001,1
TAPR127,Jun  8 2008,1
TAPR127,Jun 13 2002,1
TAPR127,May 16 2014,1
TAPR127,May 18 2010,1
TAPR127,May 21 2018,1
TAPR127,Jun  8 2001,2
TAPR127,Jun 13 2002,2
TAPR127,Jun  8 2001,3
TAPR127,Jun 13 2002,3
TAPR127,Jun  8 2001,4
TAPR127,Jun 13 2002,4
TAPR128,Jun 10 2001,1
TAPR128,May 13 2014,1
TAPR128,May 15 2010,1
TAPR128,May 16 2006,1
TAPR128,May 21 2002,1
TAPR128,May 23 2018,1
TAPR128,Jun 10 2001,2
TAPR128,May 16 2006,2
TAPR128,May 21 2002,2
TAPR128,Jun 10 2001,3
TAPR128,May 16 2006,3
TAPR128,May 21 2002,3
TAPR128,Jun 10 2001,4
TAPR128,May 16 2006,4
TAPR128,May 21 2002,4
TAPR129,Jun 11 2001,1
TAPR129,May 13 2014,1
TAPR129,May 14 2010,1
TAPR129,May 23 2002,1
TAPR129,May 23 2018,1
TAPR129,May 24 2005,1
TAPR129,Jun 11 2001,2
TAPR129,May 23 2002,2
TAPR129,May 24 2005,2
TAPR129,Jun 11 2001,3
TAPR129,May 23 2002,3
TAPR129,May 24 2005,3
TAPR129,Jun 11 2001,4
TAPR129,May 23 2002,4
TAPR129,May 24 2005,4
TAPR13,Jun  3 2002,1
TAPR13,Jun  5 2001,1
TAPR13,May 19 2010,1
TAPR13,May 19 2014,1
TAPR13,May 21 2007,1
TAPR13,May 25 2018,1
TAPR13,Jun  3 2002,2
TAPR13,Jun  5 2001,2
TAPR13,Jun  3 2002,3
TAPR13,Jun  5 2001,3
TAPR13,Jun  3 2002,4
TAPR13,Jun  5 2001,4
TAPR130,Jun  1 2001,1
TAPR130,Jun  8 2008,1
TAPR130,Jun 14 2002,1
TAPR130,May 16 2014,1
TAPR130,May 22 2018,1
TAPR130,May 23 2010,1
TAPR130,Jun  1 2001,2
TAPR130,Jun 14 2002,2
TAPR130,Jun  1 2001,3
TAPR130,Jun 14 2002,3
TAPR130,Jun  1 2001,4
TAPR130,Jun 14 2002,4
TAPR131,Jun  8 2001,1
TAPR131,Jun 20 2002,1
TAPR131,May 16 2014,1
TAPR131,May 18 2010,1
TAPR131,May 21 2018,1
TAPR131,May 23 2005,1
TAPR131,Jun  8 2001,2
TAPR131,Jun 20 2002,2
TAPR131,May 23 2005,2
TAPR131,Jun  8 2001,3
TAPR131,Jun 20 2002,3
TAPR131,May 23 2005,3
TAPR131,Jun  8 2001,4
TAPR131,Jun 20 2002,4
TAPR131,May 23 2005,4
TAPR132,Jun 10 2001,1
TAPR132,May 12 2010,1
TAPR132,May 13 2014,1
TAPR132,May 16 2006,1
TAPR132,May 21 2002,1
TAPR132,May 23 2018,1
TAPR132,Jun 10 2001,2
TAPR132,May 16 2006,2
TAPR132,May 21 2002,2
TAPR132,Jun 10 2001,3
TAPR132,May 16 2006,3
TAPR132,May 21 2002,3
TAPR132,Jun 10 2001,4
TAPR132,May 16 2006,4
TAPR132,May 21 2002,4
TAPR133,Jun 11 2001,1
TAPR133,May 13 2014,1
TAPR133,May 14 2004,1
TAPR133,May 14 2010,1
TAPR133,May 22 2018,1
TAPR133,May 23 2002,1
TAPR133,Jun 11 2001,2
TAPR133,May 14 2004,2
TAPR133,May 23 2002,2
TAPR133,Jun 11 2001,3
TAPR133,May 14 2004,3
TAPR133,May 23 2002,3
TAPR133,Jun 11 2001,4
TAPR133,May 14 2004,4
TAPR133,May 23 2002,4
TAPR134,Jun  1 2001,1
TAPR134,Jun 20 2002,1
TAPR134,May 16 2014,1
TAPR134,May 17 2006,1
TAPR134,May 18 2010,1
TAPR134,May 22 2018,1
TAPR134,Jun  1 2001,2
TAPR134,Jun 20 2002,2
TAPR134,May 17 2006,2
TAPR134,Jun  1 2001,3
TAPR134,Jun 20 2002,3
TAPR134,May 17 2006,3
TAPR134,Jun  1 2001,4
TAPR134,Jun 20 2002,4
TAPR134,May 17 2006,4
TAPR135,Jun 13 2002,1
TAPR135,May 16 2014,1
TAPR135,May 18 2010,1
TAPR135,May 21 2018,1
TAPR135,May 23 2005,1
TAPR135,May 30 2001,1
TAPR135,Jun 13 2002,2
TAPR135,May 23 2005,2
